QUASR coil distance,$L^*_{\nabla \vec{B}}$,$L_{\vec{B} \cdot \nabla \vec{B}}$,$L_{\nabla |B|}$,$L_{\max \sigma}$,$L_{\sigma}$,$L_{fsab}$
3.0519331899425226,4.569260592649574,3.2249330358215427,3.70670343511997,4.266656175566898,4.569260592649574,2.4799432320549637
1.3487220384754928,2.3615831130452962,1.5710824869628994,2.076001115310471,2.2659605187275735,2.3615831130452962,1.056030796839689
5.11482535537976,6.896364825842617,5.105273737034049,6.120296712310182,6.785719398813346,6.896364825842616,3.6602382954718395
5.556249725447632,8.36194937422963,5.689240426554343,7.875394116777611,7.528724441845568,8.361949374229631,4.206731210121317
0.5675081507183216,2.102155682241036,1.420024380578455,1.6365335396758975,1.964924049398092,2.1021556822410354,0.9151710883526836
6.046253709001105,7.682089046777698,6.848870023537277,6.564684782135671,7.625112989518704,7.682089046777698,4.076269919838403
1.3578941108663616,1.4954561949164116,1.042307595003664,1.2694520503960298,1.1968712767719176,1.495456194916412,0.641323565194743
9.60899982812519,19.881725598336327,20.218981660700948,14.422669723952705,17.7592721865675,19.881725598336335,11.000381461339606
2.80866417198031,4.734457510051491,3.3940114518109543,3.910597384462026,4.547845089125511,4.734457510051492,2.3779558857888494
11.735487716735923,19.966193035061035,14.493100474846738,16.909833310762966,18.942728624668902,19.966193035061035,11.157174029134877
9.735168419383305,16.489140422268513,15.260383641239347,12.919007111991041,15.784656502221265,16.489140422268516,9.317920086433146
10.546060401557543,16.61949313090997,13.045693143282769,15.992021764102308,14.888494045807521,16.61949313090997,10.080773578717722
9.748495203961307,18.263350483423913,17.482561310970762,14.351012327539713,17.43506060925476,18.263350483423913,10.244148038086063
4.85947192052248,6.8600423284757115,5.104278905518848,6.151923188898506,6.811355088306183,6.8600423284757115,3.6060196687573987
4.037914448221902,6.214002064367628,4.437834389280178,4.940854867119279,5.408107625979122,6.2140020643676275,3.40445158929158
7.542503226280851,18.270288170990927,12.868065349352333,15.624080175549153,16.84748022428419,18.270288170990927,10.299687052739436
0.8835652632699968,1.6052737277857674,1.081512819111546,1.3049298492245396,1.5164839450617291,1.6052737277857674,0.6201949468632789
3.3859814422175902,4.285697575594675,3.9159214358924648,3.774733188731806,4.124894280497764,4.285697575594675,2.14855365183337
2.2894893743365285,3.390803302343822,2.493798263347984,2.8500613462950026,3.0592257581933393,3.3908033023438215,1.5100600297039293
9.675659102884774,18.7976351974717,19.886017596267983,13.890075087418957,17.035106498591023,18.7976351974717,10.399400802642058
8.370207627756896,13.861437919715515,13.884477488369988,10.997959493205217,12.563450321677252,13.861437919715513,8.238550330425538
3.2677527064680802,3.943253283354329,3.54547802257586,3.592172800147187,3.5254880893297846,3.943253283354328,1.9860739133321663
8.493799985042966,13.559529334911808,13.790294400333519,12.00826800841466,13.401207397310644,13.559529334911808,7.57711863198139
2.564758504709665,3.261572184345579,2.591691137182618,2.778617538438114,2.889890546132223,3.261572184345579,1.5235632296624586
8.97971180945474,18.522732654043118,17.86300728935205,13.856635019655624,17.0986533196597,18.522732654043114,10.388833995391211
3.8552166570845126,4.410328655049833,3.155837430674491,3.8401269532318523,4.297206121823515,4.410328655049832,2.196585133418142
1.783183858883265,3.1573393007214205,2.518992480666532,2.6224218037760663,2.9273307365534325,3.157339300721422,1.5064780648616953
8.083368474903224,14.240701613853068,12.420875915022089,13.967058797595003,12.758400210966833,14.240701613853066,7.732245735949298
3.2183772908053174,6.933412732094148,4.9265011920910124,6.044564244223855,5.970785125935116,6.933412732094148,3.6550290006116213
9.989638317521095,17.11326505160719,16.372153852144248,13.419652944155375,16.33424442264552,17.11326505160719,9.579276778602443
3.260666615621443,4.45360414032092,3.940838057004405,4.152740284588241,4.388376733716591,4.453604140320919,2.0983701041368072
2.682483783687472,2.71287161620577,2.19284031205258,2.4270137470457773,2.3663622579940276,2.7128716162057698,1.3188926283918951
2.0826881392148233,2.3236545125282757,1.5334716672846824,1.9475134583205187,1.9639939633687193,2.3236545125282757,1.034657553901422
6.373080567088657,7.196552624247997,5.272540989630827,6.377699327315548,7.159474238483611,7.196552624247998,3.784092242455697
3.6880491403677715,3.9777046460038568,2.315234087551647,3.445086787691809,3.1544063077716946,3.9777046460038568,2.073828219307504
9.020416625770899,19.231319091393253,13.954091078481692,15.521413177428386,17.24425116817872,19.231319091393253,10.933321129692652
9.262451381530235,17.534066840633702,16.908775689519953,12.77862107069758,15.839479309523549,17.534066840633702,10.042753372779634
0.6989724182535336,1.517975178034983,0.843930168933586,1.7336846489589335,1.1054437934618269,1.517975178034983,1.0071731721188977
4.332410855207377,4.7394876434233035,3.938938690599081,4.066127953199398,4.259428841924721,4.7394876434233035,2.349947090422316
11.599562080027308,18.320894018345847,13.289401976420802,15.887332086872563,17.315081480590617,18.320894018345847,10.276610395256146
16.779652013228375,15.269872661491664,11.188916855607342,13.908846965375757,15.103371748582893,15.26987266149167,8.398834300121054
10.23926603572136,17.433211917556722,12.850314960693751,15.364064102302756,16.85859720389585,17.433211917556722,9.726431658725097
4.415700203945134,2.6978135457563583,1.9920333610035368,3.486065871195466,1.952704819721434,2.6978135457563583,1.4126377335871212
1.1996038989154172,1.289462581655857,0.947520980049381,1.0336529435880757,1.0226046788961454,1.289462581655857,0.5583718771246141
4.535590588911406,5.167873347346722,4.3195598837351685,3.914005512897646,4.677110415097056,5.167873347346724,2.4708250160972454
1.9058227770850709,2.2800989547659696,1.5050855676518817,1.9273508799112358,2.100027031037182,2.28009895476597,0.9694362031481291
4.907414942413755,7.389962965071073,5.564066574144669,6.643987983331372,7.3683100756609425,7.389962965071073,3.8009356095056557
7.102068975320168,6.678103248995445,4.950265806987994,5.970757605541677,6.393508582534287,6.678103248995446,3.633201148966605
12.152593152889493,14.705339907493908,11.208118835422217,13.09932843312751,14.592331053730634,14.705339907493904,8.06050915483676
11.581615267016943,18.03092419987579,14.125890059290395,15.153857718205819,17.91444213711664,18.030924199875795,9.868441916441066
11.734319619582243,14.348659802962478,11.145623212758993,12.318359759023988,14.067753469221561,14.34865980296248,8.013793772393274
10.302012620637313,17.208586833456614,13.07761381409108,15.865010173363203,16.844095526410882,17.208586833456614,9.630043537128653
10.629269566150274,14.478528871449235,10.965935925673248,12.356217731546135,14.183600562796073,14.478528871449235,8.069069957728676
7.865236622359496,15.65007707154323,15.308434870845252,12.864375340897663,14.55832679059632,15.65007707154323,8.86990243782751
2.7843448967881725,3.202119357559792,2.5065873855896483,2.651592617746766,2.998054803147273,3.2021193575597926,1.5292250459164798
14.614686994870011,7.9859019132257085,6.8322809573489565,7.123289939759535,7.325337057468549,7.98590191322571,4.005201962948557
3.148642540916724,6.073670547037052,4.7352752998906675,4.878044769430572,5.378173399515986,6.073670547037053,2.7995695306677875
5.191180706761549,8.148991956468898,6.552057460281805,9.296396862347653,7.15273288148065,8.148991956468896,4.195620838095545
4.176826820411339,3.877522791530564,2.6216699193181885,3.7652381370503094,2.892508824514417,3.877522791530564,2.0556072715306586
3.318731039133445,2.901682149841169,2.262722505913028,2.4494238590880375,2.6405233516141142,2.9016821498411685,1.4145594684074823
13.638346075698712,14.530507097746593,10.810971909258011,12.958930156794137,14.426824258415392,14.530507097746593,8.205681888840749
6.436275235116887,7.2212407122582745,5.721518367088825,5.875177910988416,6.4137335592866,7.2212407122582745,3.0987135664114644
1.5459567567757535,1.7231760290089226,1.1672827926980955,1.4225401735378935,1.5284706173344338,1.7231760290089224,0.7127310588466618
4.033491274869795,4.705183299184588,3.3210158151395737,4.002672029260574,4.583670149880231,4.705183299184588,2.354831835874269
12.320060665228713,15.324821433123313,14.451130929062257,14.3918455185278,14.929112191552615,15.324821433123311,8.429088566364289
1.3363672447214252,1.3253959280596803,0.7013940285477012,1.2492961394477518,1.0091043957196544,1.3253959280596805,0.5638231702773718
16.224597015176183,15.587610774182554,13.852030950410317,13.969414454107731,15.291111348214267,15.587610774182554,8.635752123430146
3.958237935898109,4.301534820663863,3.94439693803384,3.801442723083154,4.183683576202751,4.301534820663863,2.1497499323099016
2.790957530937891,2.979503205255117,2.441938739463262,2.554176478988772,2.764549946094339,2.979503205255117,1.4107100110130244
2.0322044767292553,2.0902497260659922,1.3475996884014334,1.7484042365176375,1.827418081571347,2.090249726065992,0.9452160155537396
8.264578730349925,20.216094736743493,14.570002767948955,16.69529233580437,19.133317330450563,20.21609473674349,11.294998352105075
2.3168452498430336,3.0027673022665864,2.3044944028507133,2.468174286308914,2.73872362687235,3.002767302266587,1.395710421773172
1.2710821617218733,1.8089932674353242,1.0666108525927556,1.6329362617847674,1.5512967927798056,1.8089932674353242,0.7820512092258634
3.6894489152840033,5.669614440223527,4.584141428767947,4.675325262208572,4.805662912240073,5.669614440223528,3.410040769923284
2.810252276528873,2.9190017433488595,1.9677987383386557,2.5594610212422944,2.702188863154195,2.9190017433488586,1.3884348531779287
11.679132592584693,19.054572478251938,18.89519401674131,16.14631860728845,18.70716305218883,19.054572478251938,10.581232027206118
5.45220597375379,8.899948678326131,6.829409384531717,8.98562806660555,7.879903942363835,8.899948678326131,4.593183128743195
1.6556085071409439,2.2970783409512388,1.7073419120536029,1.8599359887222067,2.0195458490693463,2.2970783409512383,1.078258822777399
